ID,PhotoObjID,hostra,hostdec,SDSSra,SDSSdec,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
44130,1237660239777694269,52.0497,-0.833011,52.0497193551598,-0.833013123301631,20.54123,20.95945,19.48881,19.17785,18.33545,0.5879154,0.2329727,0.06447763,0.1063257,0.1776324,0.4327802,0.3372194,0.2332868,0.1733571,0.1289458
50578,1237660239778087777,53.0023,-0.661717,53.0022512236514,-0.661715697268324,21.25715,20.76051,19.9787,19.73703,19.90433,0.5613275,0.1619448,0.1486505,0.2740759,0.6526962,0.5203169,0.4054274,0.2804728,0.2084213,0.1550272
49916,1237660239778284011,53.3769,-0.677284,53.3768622961607,-0.677284996362085,21.1406,20.29664,19.85073,19.44961,19.32285,0.3779685,0.06945352,0.07211544,0.07455824,0.2330717,0.5164248,0.4023947,0.2783748,0.2068623,0.1538676
49305,1237660240312991795,48.4494,-0.2433,48.4495263029219,-0.243319523728473,21.11549,20.07049,19.75968,19.64917,19.86221,0.1911965,0.0463012,0.05920004,0.07787447,0.251531,0.4057387,0.3161488,0.2187103,0.1625252,0.1208889
41998,1237660240313319612,49.2288,-0.355902,49.2287996587957,-0.355903328091017,24.68736,23.37614,22.05688,21.66863,22.77416,1.904669,0.5431139,0.2811925,0.3231179,1.684696,0.2926592,0.2280381,0.1577557,0.1172294,0.08719712
44012,1237660240314368671,51.6651,-0.217293,51.6650772402519,-0.217291651228655,23.4196,21.85022,21.17415,20.654,20.11267,1.736142,0.189005,0.1617624,0.1430256,0.3581417,0.4753426,0.3703837,0.2562298,0.1904062,0.1416272
45676,1237660240852156643,53.7465,0.0006207639,53.7465257610629,0.000620429883141167,19.14009,18.00471,17.29977,16.89635,16.62632,0.1070859,0.01643824,0.01348052,0.01344501,0.04030014,0.5420947,0.4223965,0.2922119,0.2171448,0.1615158
42426,1237660241385095609,44.6341,0.459847,44.6341321920369,0.459848775711393,21.84005,21.12766,20.69687,20.30438,20.00916,0.4900821,0.1018507,0.1060965,0.1526794,0.3523847,0.3431846,0.2674071,0.184991,0.1374682,0.1022511
44597,1237660241385292177,45.0979,0.511986,45.0978985142513,0.511984407465375,21.77388,21.42542,20.92429,20.53414,20.23112,0.4406673,0.1313726,0.128684,0.1746039,0.403728,0.4032135,0.3141812,0.2173491,0.1615137,0.1201365
42439,1237660241385423335,45.4595,0.605141,45.4595372905504,0.605142458181332,22.26145,21.25873,20.29896,19.7656,19.34061,0.6055161,0.0995844,0.06581158,0.06592061,0.1597752,0.4295434,0.3346973,0.2315421,0.1720606,0.1279814
40364,1237660241386078475,47.0154,0.4334742,47.0153996966167,0.433472266373233,21.20265,19.92313,18.97541,18.51162,18.16788,0.2236496,0.0313532,0.0211014,0.02214415,0.05342856,0.3824232,0.2979816,0.2061423,0.1531858,0.1139421
42011,1237660241386799283,48.6611,0.588243,48.6611451934788,0.588245493646674,24.58097,22.65271,21.01828,20.54736,21.57698,4.022919,0.5725542,0.2037226,0.208873,1.714967,0.4247702,0.3309781,0.2289691,0.1701486,0.1265593
44061,1237660241387454766,50.1506,0.531662,50.1506036036004,0.531662527295775,22.09994,21.39145,20.79282,20.49342,20.24742,0.3585134,0.08358864,0.09368502,0.1373419,0.2724569,0.4294637,0.3346352,0.2314991,0.1720286,0.1279577
40799,1237660241388437746,52.3427,0.596293,52.34274365778,0.59629224119412,22.94263,19.3535,18.26246,17.68671,17.29286,2.194426,0.04031937,0.0222848,0.01934305,0.04700388,0.7011623,0.5463409,0.3779562,0.2808619,0.2089097
42986,1237660241388831312,53.2252,0.532716,53.2252170517295,0.532718039674111,22.67835,21.60694,20.92198,20.58096,19.84554,1.016972,0.1976579,0.1600025,0.1933353,0.2986244,0.4258917,0.331852,0.2295737,0.1705978,0.1268934
42660,1237660241388896914,53.4412,0.595363,53.4412442640869,0.595363784301368,24.2441,21.94056,20.14134,19.4264,18.96922,3.08832,0.2530555,0.0707406,0.05974967,0.1226656,0.4684305,0.3649979,0.2525039,0.1876374,0.1395678
41279,1237660241922819049,46.69887,0.9496078,46.6988736472798,0.949605391674765,24.80762,23.66546,22.54779,21.85789,21.96418,2.378902,0.7607297,0.4543509,0.3678337,1.279357,0.3656583,0.2849185,0.1971053,0.1464704,0.108947
42014,1237660241922949579,46.9088,0.987697,46.908768011796,0.987695927076277,20.76881,20.42114,19.0791,18.49092,18.20846,0.2924212,0.07983884,0.03789142,0.03535582,0.09959363,0.3584847,0.2793289,0.1932384,0.1435969,0.1068097
49466,1237660241923014994,47.1236,0.888935,47.1235877925853,0.888934045698492,21.34798,21.86574,21.45298,20.9763,20.7947,0.1948662,0.1137188,0.1264025,0.1274595,0.4125051,0.4188137,0.3263368,0.2257583,0.1677626,0.1247845
40365,1237660241923015670,47.0752,0.959234,47.0752076344443,0.959230263847435,21.48512,22.56155,23.53776,21.55533,21.58279,0.4206603,0.4199114,1.952275,0.4600736,1.903263,0.4350987,0.339026,0.2345366,0.1742858,0.1296366
49824,1237660241924784373,51.13698,1.022631,51.1369774275732,1.02262832303063,20.43984,19.29182,18.32694,17.88386,17.61993,0.2472767,0.03329366,0.02093607,0.02185997,0.06365834,0.4985421,0.3884606,0.2687353,0.1996991,0.1485394
43136,1237660241924981447,51.5735,0.95836,51.5735442849647,0.958359365050937,23.50758,23.32899,21.88468,21.02046,21.0278,2.216647,0.7752721,0.3358133,0.2323498,0.8413717,0.5039784,0.3926966,0.2716657,0.2018767,0.1501592
42015,1237660241925112308,51.8738,0.895514,51.8738349399393,0.895515841509765,23.33719,23.87291,20.96745,20.26685,19.76221,1.250951,0.8126729,0.09213846,0.0747145,0.1736514,0.500678,0.3901249,0.2698866,0.2005547,0.1491758
41305,1237660241925767561,53.3647,1.02013,53.3646570969541,1.02013022873715,23.89435,22.26887,21.23553,20.58306,20.13375,1.963897,0.1904529,0.1168593,0.09593301,0.2381902,0.4576856,0.3566255,0.2467119,0.1833334,0.1363664
40586,1237660241925898632,53.6548,0.891952,53.6547688233637,0.891947718301828,21.54156,21.41734,20.82618,21.22267,20.19244,0.2630111,0.08501947,0.07838477,0.1704814,0.2294524,0.4129354,0.3217565,0.2225897,0.165408,0.1230331
41746,1237660241926226266,54.41794,0.998377,54.417948683266,0.998370828714304,20.6888,19.41529,18.65787,18.27654,18.22443,0.2901112,0.03474709,0.02735351,0.02888062,0.1023856,0.3970672,0.3093921,0.214036,0.1590517,0.1183053
43916,1237660339089965509,43.9415,-0.0511723,43.9415195241122,-0.0511729190075143,21.92545,20.62405,19.43951,18.87407,18.52416,0.500561,0.06660224,0.04263746,0.04030214,0.1217618,0.2977712,0.2320213,0.1605113,0.1192771,0.08872023
44494,1237660339090031072,44.1177,-0.133582,44.1176627310122,-0.133583553723452,24.62447,22.02447,20.31561,20.41485,20.46539,4.800849,0.4638617,0.142645,0.2883607,1.37929,0.284447,0.2216392,0.1533289,0.1139398,0.08475031
45579,1237660339090096696,44.2709,-0.09211511,44.2708972189091,-0.0921157718728368,27.13153,23.22744,21.78251,24.16589,20.9235,0.496801,0.6535247,0.3029694,4.278924,0.8829527,0.2654477,0.2068351,0.1430876,0.1063294,0.07908953
49812,1237660339632997172,58.05833,0.2919444,58.0609348871656,0.292221031988692,24.97713,23.93929,22.94706,24.92824,20.96978,1.788863,0.6557531,0.5372549,1.631563,0.8251017,0.7631958,0.594677,0.4113947,0.3057104,0.2273924
50091,1237660342859989060,138.6083,36.1125,138.609314051923,36.1122790865013,15.85938,14.41399,13.68857,13.32277,13.06721,0.01799309,0.003327851,0.003393662,0.002767013,0.006981689,0.076028,0.0592405,0.0409823,0.03045424,0.02265236
47132,1237660342863724617,147.9292,40.31389,147.930299917799,40.3128448584388,22.35476,21.6875,21.47096,21.51602,22.82704,0.5853961,0.3355536,0.4562784,0.6948056,3.080984,0.06083483,0.04740209,0.03279255,0.02436838,0.01812559
48317,1237660343397515472,139.9917,37.19083,139.991764013875,37.1912648715523,16.1472,14.40693,13.55314,13.09726,12.76812,0.07681406,0.04860895,0.04853594,0.04077799,0.03572863,0.05317882,0.04143658,0.02866563,0.02130164,0.0158445
52530,1237660558670299363,63.4125,25.48278,63.4117450317991,25.4828227938057,16.97402,14.87812,13.56653,12.86718,12.36128,0.1104982,0.0858107,0.06887064,0.05315287,0.04934987,2.28094,1.777293,1.229523,0.9136674,0.6796007
55297,1237660584445673789,155.4072,8.931723,155.40719906168,8.93171340201073,19.89336,18.24327,17.85967,17.53145,17.58626,0.2059114,0.02356437,0.03546353,0.05108961,0.1530187,0.1398495,0.1089697,0.07538477,0.05601896,0.04166782
53594,1237660613435916381,167.885,9.072639,167.885053454013,9.07252243712663,18.34218,16.6994,15.83637,15.39715,15.08949,0.07749113,0.02320857,0.02341448,0.02612608,0.02510832,0.1073582,0.08365279,0.05787062,0.04300407,0.03198713
46806,1237660613973049348,168.4583,9.586667,168.457273327235,9.58631418912628,15.43133,14.02061,13.46083,13.15256,12.856,0.01060326,0.003561679,0.002922755,0.002969923,0.005452277,0.09366804,0.07298551,0.05049103,0.03752025,0.02790817
51020,1237660615049871415,175.5542,10.64833,175.557665688398,10.6482876278022,21.38495,20.24311,19.46724,19.1962,19.02206,0.3776911,0.1589587,0.1047858,0.09893086,0.2019924,0.1586573,0.1236247,0.08552296,0.06355273,0.04727155
52003,1237660634911408755,130.8833,32.00444,130.882491111487,32.0020005098984,21.62396,22.2628,21.73415,20.87677,20.35645,0.586574,0.5048825,0.5685425,0.3383301,1.494545,0.1692643,0.1318896,0.09124061,0.06780155,0.0504319
51038,1237660635464138787,174.4125,46.95389,174.412705835688,46.9538209695452,17.31456,15.87342,15.29559,15.01715,14.63271,0.0442883,0.007233714,0.006827191,0.007176392,0.01897178,0.08025022,0.06253043,0.04325826,0.03214552,0.02391036
48884,1237660635465646259,179.5292,47.33472,179.528274425132,47.33485220922,17.00652,15.43796,14.70315,14.32454,14.0654,0.02742831,0.00475073,0.003677828,0.003881322,0.00937474,0.1069362,0.08332398,0.05764314,0.04283503,0.03186139
46637,1237660635467219004,184.7417,47.30444,184.739603025282,47.3039672141267,12.19904,10.71669,9.952083,9.524337,9.201365,0.005994929,0.002479452,0.002822881,0.001210964,0.002608334,0.06908351,0.05382941,0.03723893,0.02767252,0.02058327
52479,1237660635467219004,184.7417,47.30444,184.739603025282,47.3039672141267,12.19904,10.71669,9.952083,9.524337,9.201365,0.005994929,0.002479452,0.002822881,0.001210964,0.002608334,0.06908351,0.05382941,0.03723893,0.02767252,0.02058327
47701,1237660636000157774,171.5708,46.97389,171.573981542909,46.9741208541616,15.42336,13.87398,13.11954,12.75928,12.4807,0.01739425,0.01080514,0.01135121,0.01065936,0.01113549,0.08143842,0.06345627,0.04389875,0.03262148,0.02426439
47413,1237660636001665059,176.532,47.4948,176.53249067746,47.4947539862344,13.64333,11.89033,11.07664,10.64035,10.44765,0.01003269,0.02012522,0.01381935,0.01172397,0.01343542,0.09782656,0.07622579,0.05273265,0.03918601,0.02914719
53313,1237660637067411558,151.0791,43.42381,151.078916821436,43.4231300694681,19.6879,21.60785,21.6779,22.20954,25.91703,0.2308699,0.4939345,1.075467,2.590194,1.530977,0.053048,0.04133464,0.02859511,0.02124923,0.01580553
51576,1237660669813850220,145.7208,9.492778,145.721288137491,9.49343028937379,21.19719,20.56953,20.63509,21.47388,22.02041,0.6571608,0.4574069,0.5342838,1.105266,2.058721,0.1158334,0.09025663,0.06243912,0.04639896,0.0345123
437,1237660669820207227,160.4014,11.07483,160.401411067103,11.0748335135622,18.16153,16.55555,15.76897,15.36892,15.08772,0.04367529,0.01002625,0.007761468,0.007046012,0.01508239,0.1384061,0.1078451,0.07460674,0.0554408,0.04123777
51262,1237660671431606348,162.1167,12.53306,162.116263090833,12.5331983078235,13.69292,12.71975,12.57949,12.34473,12.29136,0.01155385,0.01167841,0.0156827,0.01539339,0.02493146,0.115074,0.08966489,0.06202976,0.04609476,0.03428603
53507,1237660764832006515,118.554,21.79164,118.554122438451,21.7915467697663,23.34062,22.76374,22.07148,21.5521,22.82704,0.8739507,0.7066658,0.5964168,0.4871813,2.305023,0.260803,0.2032159,0.1405839,0.1044689,0.07770564
52547,1237660764834234638,122.8167,25.17945,122.816339313989,25.1793644694243,15.80259,14.63459,14.0732,13.81671,13.77673,0.0155232,0.003805041,0.004948983,0.005708083,0.009946382,0.1818948,0.1417312,0.09804901,0.07286092,0.05419514
48324,1237660765373988975,128.346,29.5388,128.346408472925,29.5388106085708,14.13051,13.6341,13.05253,13.18757,13.14329,0.00724328,0.008175154,0.004990633,0.01004044,0.01511695,0.1743567,0.1358575,0.09398561,0.06984138,0.05194915
47878,1237660765903454553,113.8292,19.04694,113.828047787856,19.0459795297484,17.15181,14.19416,13.41233,13.06582,13.01881,11.73107,0.1335416,0.09789,0.07089014,0.2960507,0.1962383,0.1529076,0.1057808,0.07860643,0.05846874
51877,1237660935554204173,133.1417,55.25389,133.143241945841,55.2537715782707,21.46651,20.79623,20.35608,19.96506,20.06064,0.5500314,0.1590507,0.1100289,0.1024874,0.372537,0.141602,0.1103354,0.07632948,0.05672099,0.04219
51738,1237660958105076770,118.1333,21.89139,118.135925589423,21.8915223591334,23.28659,22.79101,21.15095,20.5571,20.17635,1.025046,0.3204605,0.1079287,0.08640842,0.2587412,0.2356116,0.183587,0.1270046,0.09437804,0.07019992
47996,1237660961324597330,128.822,28.4734,128.822227665089,28.4734217147192,15.21197,13.45945,12.6898,12.26033,11.99005,0.03770104,0.02676157,0.02219109,0.01650511,0.01564049,0.1660121,0.1293555,0.08948755,0.06649884,0.04946292
46111,1237660961324597330,128.822,28.4734,128.822227665089,28.4734217147192,15.21197,13.45945,12.6898,12.26033,11.99005,0.03770104,0.02676157,0.02219109,0.01650511,0.01564049,0.1660121,0.1293555,0.08948755,0.06649884,0.04946292
48590,1237661057430651267,54.54167,40.98278,54.5414948006637,40.9830939756698,15.9993,14.38667,13.45278,12.88734,12.65088,0.04948107,0.08563311,0.01755018,0.04637621,0.04425383,0.9948744,0.7751994,0.5362793,0.398513,0.2964205
51171,1237661057962934291,42.55,47.05444,42.5508643104142,47.0545711717569,17.78916,15.02391,14.22509,13.89468,13.58223,0.1171815,0.1607368,0.134418,0.0991318,0.07703047,0.6966717,0.5428419,0.3755355,0.2790631,0.2075717
49666,1237661057962934291,42.55,47.05444,42.5508643104142,47.0545711717569,17.78916,15.02391,14.22509,13.89468,13.58223,0.1171815,0.1607368,0.134418,0.0991318,0.07703047,0.6966717,0.5428419,0.3755355,0.2790631,0.2075717
50816,1237661059574401636,50.075,41.36222,50.0730770543956,41.363351783966,23.37489,23.45943,22.7488,21.51379,21.45996,0.5527672,0.272582,0.2233313,0.1098958,0.3660192,0.7057598,0.5499232,0.3804343,0.2827035,0.2102794
49537,1237661059574989834,51.50417,40.695,51.504570625639,40.6946095345601,18.60523,16.71166,15.71362,15.22802,14.86341,0.07505525,0.01287865,0.01308748,0.01269504,0.01415753,0.8733639,0.6805192,0.47078,0.34984,0.2602167
48815,1237661060650303588,55.9875,39.295,55.9870864336468,39.2951376888151,15.97702,14.10855,13.11982,12.6355,12.34539,0.02779033,0.02661625,0.0249057,0.02479433,0.01324218,1.174878,0.9154574,0.6333092,0.4706166,0.3500523
47946,1237661060650303588,55.9875,39.295,55.9870864336468,39.2951376888151,15.97702,14.10855,13.11982,12.6355,12.34539,0.02779033,0.02661625,0.0249057,0.02479433,0.01324218,1.174878,0.9154574,0.6333092,0.4706166,0.3500523
52140,1237661062255673406,43.1875,46.93806,43.1851401771879,46.9381095973582,18.04112,14.56229,13.43057,12.89712,12.49505,1.452726,0.3267215,0.07292718,0.04062551,0.2598283,0.8372948,0.6524144,0.4513373,0.335392,0.24947
49412,1237661063876509705,143.026,8.4418,143.025911464641,8.44176962147191,15.46514,13.1179,12.13941,11.69298,11.41755,0.03468887,0.003015066,0.002323845,0.002471804,0.004104037,0.2003091,0.1560795,0.1079751,0.08023707,0.05968164
48301,1237661063878541442,147.775,9.008611,147.775123955508,9.00859448327281,14.86625,13.98101,13.41291,13.07471,12.93767,0.01657664,0.00499971,0.004513388,0.005521795,0.008966468,0.146061,0.1138098,0.07873307,0.05850711,0.04351854
472,1237661064940945793,121.8832,5.534194,121.883260455374,5.5342176604516,17.28365,15.85717,15.24157,14.94947,14.72605,0.04875296,0.007778506,0.005723245,0.006879714,0.01948733,0.1188984,0.09264486,0.06409129,0.04762669,0.03542551
50961,1237661064950972434,144.5333,9.523889,144.532878845679,9.52391225618389,15.51557,13.74165,13.06553,12.67766,12.38474,0.04538892,0.04853795,0.06267811,0.07288479,0.06846236,0.1636704,0.1275308,0.08822524,0.06556081,0.0487652
51728,1237661064950972434,144.5333,9.523889,144.532878845679,9.52391225618389,15.51557,13.74165,13.06553,12.67766,12.38474,0.04538892,0.04853795,0.06267811,0.07288479,0.06846236,0.1636704,0.1275308,0.08822524,0.06556081,0.0487652
50683,1237661065489809430,149.0125,10.49833,149.013338001685,10.4979431501733,21.73145,20.88261,20.79312,20.96769,21.20105,0.3563365,0.1551774,0.1837479,0.266933,0.9359015,0.1167436,0.09096585,0.06292976,0.04676355,0.03478349
51298,1237661068190941347,188.4833,13.91889,188.482825810964,13.9189733934112,18.71722,17.31194,16.87579,16.65984,16.69727,0.07257545,0.01225811,0.01312003,0.02315054,0.07726429,0.1455326,0.113398,0.07844823,0.05829544,0.0433611
48573,1237661069236109334,122.2458,6.726944,122.246272088849,6.72537498300098,24.86304,24.53743,24.08299,22.33175,22.60424,0.9214618,0.6021037,0.6538465,0.2521226,0.8841254,0.1146765,0.08935519,0.0618155,0.04593555,0.03416761
4585,1237661069236699379,123.6538,6.992361,123.653883183795,6.99249015561251,17.81527,16.0505,15.24416,14.86084,14.56681,0.03841515,0.03496948,0.03416669,0.03350689,0.03327299,0.0939028,0.07316843,0.05061758,0.03761429,0.02797812
53982,1237661069244694577,141.701,10.7675,141.700316262527,10.7670024629887,19.2126,18.0002,17.40418,17.03958,16.78878,0.1282453,0.02211313,0.02000012,0.02223003,0.0713789,0.1235465,0.09626663,0.06659681,0.04948857,0.0368104
47050,1237661069251510395,157.445,13.0182,157.444905590107,13.0181539161966,15.68942,14.59822,14.06833,13.82774,13.61324,0.02618681,0.004814351,0.0038626,0.004302301,0.01656365,0.1637891,0.1276233,0.08828924,0.06560837,0.04880057
47014,1237661069251510395,157.445,13.0182,157.444905590107,13.0181539161966,15.68942,14.59822,14.06833,13.82774,13.61324,0.02618681,0.004814351,0.0038626,0.004302301,0.01656365,0.1637891,0.1276233,0.08828924,0.06560837,0.04880057
46738,1237661069263372384,185.425,14.59833,185.424829079596,14.5990720766578,17.74046,13.23401,12.21406,11.63286,11.26076,0.4300416,0.00613798,0.101635,0.005105757,0.007124139,0.1499395,0.1168319,0.08082375,0.06006071,0.04467413
47130,1237661069774096144,124.775,7.7225,124.777413078564,7.72257333499459,24.27458,23.89961,21.91011,21.84979,22.90208,2.188638,0.8717915,0.2491846,0.3674722,2.058313,0.07396767,0.0576351,0.0398717,0.02962894,0.02203849
53663,1237661070333969077,177.88,15.45764,177.880054195947,15.4576629803555,23.01866,21.78936,21.55628,21.32173,21.78526,0.7141917,0.1469474,0.1655,0.2507334,1.256202,0.1441254,0.1123016,0.07768969,0.05773177,0.04294183
50691,1237661070337835301,187.15,15.58028,187.151319746727,15.5804361353068,21.04067,20.40151,20.06158,19.65164,19.33179,0.1530813,0.04625249,0.05333084,0.06935614,0.189934,0.1062898,0.08282027,0.05729468,0.04257609,0.03166879
47963,1237661070338555922,188.7333,15.56556,188.732945100603,15.5656354110382,15.72278,14.82438,14.21155,13.81366,13.64444,0.009528684,0.007444077,0.007424904,0.007162909,0.008118123,0.1459683,0.1137376,0.07868311,0.05846998,0.04349093
52385,1237661070869004319,173.5875,15.66028,173.588527966947,15.6604049518589,15.98336,14.83189,14.31549,14.07069,13.93772,0.01860379,0.006734057,0.006602234,0.006445346,0.0098738,0.177728,0.1384845,0.0958029,0.07119182,0.05295364
51145,1237661070872870923,182.6542,16.03306,182.656283453749,16.0329057339432,14.11977,12.80208,12.20402,11.89545,11.65958,0.006331076,0.001805078,0.002000504,0.002415945,0.004488847,0.1410541,0.1099084,0.07603411,0.05650149,0.04202672
51504,1237661081584796355,38.49166,44.34444,38.4915842718974,44.3454560388413,22.52057,21.6716,21.40932,21.22785,21.63751,0.6844475,0.2708563,0.490355,0.6551899,1.160089,0.3835197,0.2988359,0.2067333,0.153625,0.1142688
49050,1237661082128089219,55.38334,37.22556,55.3845945946739,37.2258878608125,17.25052,15.6735,14.47053,13.81455,13.39494,0.2920246,0.1231331,0.1388537,0.1461961,0.04606561,2.281593,1.777802,1.229875,0.9139289,0.6797952
50664,1237661083199079031,49.32084,41.38556,49.3219483125101,41.3854210835886,17.12482,14.86337,13.84377,13.50144,13.08214,0.343537,0.08286148,0.01528516,0.0509197,0.0307151,0.6731893,0.5245445,0.3628775,0.2696568,0.2005752
49735,1237661083199079039,49.3625,41.405,49.3620094397808,41.4053049523407,24.6347,21.62992,20.90597,20.01576,22.82693,2.544574,1.196048,1.715316,1.260033,14.64862,0.6743704,0.5254648,0.3635142,0.27013,0.2009271
48390,1237661083199734382,50.95417,40.55778,50.9535219769106,40.5577986115543,16.94303,14.29169,13.24433,12.7324,12.45902,0.116676,0.05153881,0.03444352,0.03972552,0.03820853,0.764613,0.5957813,0.4121587,0.3062781,0.2278146
47737,1237661083200193045,51.99583,39.90472,51.9968683058255,39.9043211398749,16.2827,14.88578,14.28273,13.9833,13.80037,0.01939061,0.03410667,0.03424145,0.03327356,0.02836957,0.6675193,0.5201266,0.3598211,0.2673857,0.1988858
50151,1237661086955012995,121.6917,22.41278,121.693937631312,22.4128962227811,26.07332,22.91633,22.61487,22.4342,22.18683,0.8348131,0.3037429,0.3715657,0.4922978,1.220687,0.1706976,0.1330064,0.09201322,0.06837569,0.05085895
46354,1237661121314423040,49.54583,40.36528,49.5447378744086,40.3648853298635,24.75625,23.09697,21.69376,21.52392,21.48635,1.971218,0.4768105,0.2125621,0.26107,1.01559,0.8045558,0.6269044,0.4336896,0.3222778,0.2397155
52209,1237661121316127055,53.875,38.28305,53.873981734956,38.283249571889,24.63488,22.82938,22.40799,21.61115,21.92112,2.435013,0.5194285,0.5928392,0.6283973,1.679904,1.50587,1.173363,0.8117273,0.6032004,0.4486703
51561,1237661124540760221,131.3167,27.82389,131.316586297812,27.8236782732842,34.81977,16.77776,15.77905,16.14683,16.29405,1.453158,0.1063067,0.0857716,0.322846,0.4624396,0.2319901,0.1807651,0.1250524,0.09292737,0.06912088
51587,1237661124540956928,131.7792,28.23667,131.778791835408,28.2365572648733,16.17037,14.62451,13.95667,13.57349,13.46387,0.02385561,0.02447479,0.03179844,0.030603,0.02962899,0.2240375,0.1745685,0.1207657,0.08974185,0.06675145
50706,1237661125608604558,118.8292,20.65222,118.828184617276,20.6574597301865,23.8552,23.99344,23.23491,21.47236,21.89653,1.512315,0.7678194,0.6500791,0.2570366,1.12091,0.2770606,0.2158837,0.1493474,0.1109811,0.08254954
48864,1237661136883351559,146.468,34.6856,146.467753143097,34.6855937987154,16.02346,14.59778,13.89531,13.49925,13.3423,0.01963825,0.003984773,0.003734723,0.01071973,0.005282369,0.05205462,0.04056061,0.02805964,0.02085132,0.01550955
47234,1237661139033784476,153.4792,38.84278,153.479661105023,38.8429367436325,16.24143,14.49729,13.63311,13.17412,12.87756,0.04065483,0.02689236,0.02355317,0.02239297,0.01964268,0.05733921,0.04467832,0.03090826,0.02296815,0.01708408
47137,1237661149765107806,185.9917,48.77945,185.990685434423,48.780937559806,22.35249,21.75947,22.14698,24.36193,22.82705,0.7148411,0.6370739,1.005995,5.553685,2.798454,0.09685482,0.07546862,0.05220884,0.03879676,0.02885767
49190,1237661151913771115,190.274,50.3934,190.274435418399,50.3933967160872,15.8369,13.79297,12.87033,12.58392,12.33775,0.1412358,0.06255849,0.06347506,0.04692452,0.03407522,0.06337107,0.04937831,0.03415968,0.02538431,0.01888126
48056,1237661152452149305,195.657,50.4384,195.657146802345,50.4384132523571,15.4818,14.10275,13.55211,13.2865,13.18945,0.01574217,0.003184973,0.003446765,0.003693096,0.009615526,0.09658287,0.07525671,0.05206225,0.03868783,0.02877664
50728,1237661210436436026,223.6625,42.02361,223.663648386175,42.023896778943,15.5542,14.55022,14.18369,14.00545,13.86844,0.009076201,0.0018163,0.00201001,0.002553479,0.008087458,0.08382801,0.06531822,0.04518684,0.03357867,0.02497636
51444,1237661210973176067,223.5333,42.54805,223.532142414054,42.548095298629,18.88066,17.89395,17.47159,17.13434,17.01588,0.08835993,0.02233797,0.01813961,0.02639772,0.07370371,0.0920554,0.07172894,0.04962175,0.03687428,0.02742769
52027,1237661210974290144,226.5083,41.42556,226.510952962281,41.4263420540708,17.75994,16.95388,16.70675,16.57125,16.48443,0.06795979,0.02381864,0.01341656,0.01611165,0.06832178,0.07701191,0.06000716,0.04151268,0.03084837,0.02294552
49662,1237661211510833321,225.96,42.1154,225.960333918576,42.1154349164192,15.86674,14.38754,13.7917,13.4872,13.30581,0.02342775,0.01163863,0.01087312,0.00944641,0.01006813,0.08312514,0.06477055,0.04480796,0.03329712,0.02476694
52177,1237661211510833344,225.9583,42.11555,225.957379804214,42.1143212570955,22.01424,21.14383,20.96548,21.26597,21.87203,0.4204759,0.3459693,0.3658917,0.5878304,1.5518,0.08314826,0.06478857,0.04482043,0.03330638,0.02477383
50241,1237661212581101724,216.4833,46.44889,216.482871353149,46.4488532170128,21.80218,20.65629,25.06427,20.66039,22.90509,1.201791,1.066608,14.11297,2.05298,5.056986,0.0649574,0.05061437,0.03501479,0.02601974,0.0193539
47971,1237661351629226103,167.625,55.17,167.626394450968,55.1698960617253,16.31252,15.04355,14.34655,14.04183,14.11531,0.02921718,0.005269614,0.004445283,0.004507467,0.02650106,0.05548337,0.04323227,0.02990788,0.02222476,0.01653114
46598,1237661352167997454,174.843,56.2706,174.843179059393,56.2706768971932,14.81717,12.86347,12.11827,11.69926,11.57533,0.0267764,0.003990666,0.004673322,0.004855361,0.004699187,0.05599727,0.0436327,0.0301849,0.02243061,0.01668425
46999,1237661352167997454,174.843,56.2706,174.843179059393,56.2706768971932,14.81717,12.86347,12.11827,11.69926,11.57533,0.0267764,0.003990666,0.004673322,0.004855361,0.004699187,0.05599727,0.0436327,0.0301849,0.02243061,0.01668425
21899,1237661356470304872,183.7377,46.84471,183.737584677696,46.8446122921503,19.31758,18.2581,17.75374,17.47536,17.34462,0.07554834,0.0134782,0.01352765,0.01628897,0.05217711,0.07032652,0.05479795,0.03790897,0.02817043,0.02095362
52214,1237661356470435985,184.3122,46.72761,184.311921841069,46.7277035157923,17.86929,16.69607,16.42613,16.23387,16.30176,0.05406843,0.01880513,0.008736322,0.01333612,0.05792612,0.07646395,0.05958019,0.0412173,0.03062887,0.02278225
51468,1237661356470436236,184.1708,46.68972,184.173048861943,46.6898885855036,22.09526,22.20306,21.75492,21.4946,21.86914,0.3882742,0.1719715,0.1737126,0.2148412,1.04994,0.07281056,0.0567335,0.03924797,0.02916545,0.02169374
38857,1237661356470698098,185.1371,46.66774,185.136887220893,46.6682205709144,19.70863,17.90982,16.94269,16.54776,16.23427,0.1137467,0.0123276,0.00937316,0.01005588,0.02035161,0.06390135,0.0497915,0.03444553,0.02559672,0.01903926
22015,1237661356471025939,186.268,46.80579,186.268055144032,46.8057171784825,24.58139,21.61643,20.14276,18.57603,17.89904,1.685177,0.0946108,0.03985211,0.01613658,0.03150132,0.05057436,0.0394072,0.02726172,0.02025838,0.01506851
